1.66712 0.16735
1.66767 0.15856
1.66823 0.16292
1.66878 0.16404
1.66934 0.16998
1.66989 0.17051
1.67045 0.16938
1.671 0.17391
1.67156 0.16717
1.67212 0.17444
1.67267 0.17045
1.85545 0.16327
1.856 0.16082
1.85656 0.16075
1.85712 0.16365
1.85767 0.16307
1.85823 0.16579
1.85878 0.1705
1.85934 0.16876
1.85989 0.16564
1.86045 0.16119
1.861 0.1632
1.86156 0.15939
1.86212 0.15976
1.86267 0.16686
1.86323 0.1611
1.86378 0.16069
1.86434 0.16902
1.86489 0.16174
1.86545 0.16204
1.866 0.16504
1.86656 0.15998
1.86712 0.16222
1.86767 0.16619
1.86823 0.16487
1.86878 0.16363
1.86934 0.16452
1.86989 0.15271
1.87045 0.16007
1.871 0.17114
1.87156 0.16817
1.87212 0.16487
1.87267 0.16438
1.87323 0.16689
1.87378 0.16584
1.87434 0.16468
1.87489 0.16093
1.87545 0.16496
1.87712 0.16814
1.87767 0.16941
1.87823 0.16592
1.88045 0.16407
1.881 0.17101
1.88156 0.1686
1.88212 0.16623
1.88267 0.17344
1.88323 0.17066
1.88378 0.16928
1.88434 0.16657
1.88489 0.16426
1.88545 0.17075
1.886 0.1704
1.88656 0.16752
1.88712 0.1668
1.88767 0.16915
1.88823 0.16529
1.88878 0.16717
1.88934 0.16569
1.88989 0.15935
1.89045 0.15957
1.891 0.17165
1.89156 0.16392
1.89212 0.16308
1.89267 0.1671
1.89323 0.16722
1.89378 0.16515
1.89434 0.17468
1.89489 0.16893
1.89545 0.1681
1.896 0.16272
1.89712 0.17559
1.89767 0.16986
1.89823 0.17003
1.89878 0.16971
1.89934 0.17377
1.89989 0.17654
1.90045 0.17577
1.901 0.17759
1.90156 0.16977
1.90212 0.17083
1.90267 0.17094
1.90323 0.16581
1.90378 0.16532
1.90434 0.1674
1.90489 0.1648
1.90545 0.16975
1.906 0.1687
1.90656 0.17121
1.90712 0.16321
1.90767 0.16704
1.90823 0.17487
1.90878 0.17597
1.90934 0.17131
1.90989 0.17621
1.91045 0.17777
1.911 0.17389
1.91156 0.16947
1.91212 0.17461
1.91267 0.17341
1.91323 0.16974
1.91378 0.16882
1.91434 0.17302
1.91489 0.17035
1.91545 0.16662
1.916 0.17015
1.91656 0.16601
1.91712 0.16368
1.91823 0.17024
1.91878 0.17272
1.91934 0.1644
1.91989 0.17516
1.92045 0.1722
1.921 0.17317
1.92156 0.16637
1.92212 0.15767
1.92267 0.16726
1.92323 0.16184
1.92378 0.17213
1.92434 0.16992
1.92489 0.16416
1.92545 0.16409
1.926 0.15978
1.92656 0.16074
1.92712 0.1636
1.92767 0.16634
1.92823 0.17092
1.92878 0.16456
1.92934 0.16478
1.92989 0.16417
1.93045 0.16287
1.931 0.16435
1.93156 0.15756
1.93212 0.16185
1.93267 0.16067
1.93323 0.16776
1.93378 0.16667
1.93434 0.16435
1.93489 0.16366
1.93545 0.16118
1.936 0.15914
1.93656 0.1639
1.93712 0.15324
1.93767 0.16017
1.93878 0.15796
1.93934 0.15972
1.93989 0.16926
1.94045 0.16766
1.941 0.16618
1.94156 0.16378
1.94212 0.17035
1.94267 0.17055
1.94323 0.17362
1.94378 0.17198
1.94434 0.1768
1.94489 0.17808
1.94545 0.18137
1.946 0.17704
1.94656 0.17467
1.94712 0.1718
1.94767 0.16502
1.94823 0.15782
1.94878 0.16493
1.94934 0.17079
1.94989 0.17053
1.95045 0.167
1.951 0.17031
1.95156 0.17305
1.95212 0.17411
1.95267 0.17123
1.95323 0.16845
1.95378 0.16724
1.95434 0.17055
1.95489 0.17038
1.95545 0.16915
1.956 0.17076
1.95656 0.17141
1.95712 0.17341
1.95767 0.1734
1.95823 0.16703
1.95878 0.17171
1.95934 0.167
1.95989 0.1746
1.96045 0.16917
1.961 0.16627
1.96156 0.17175
1.96212 0.16284
1.96267 0.16018
1.96323 0.16844
1.96378 0.16767
1.96434 0.16431
1.96489 0.16603
1.96545 0.1599
1.966 0.15993
1.96656 0.16546
1.96712 0.16489
1.96767 0.16004
1.96823 0.16887
1.96878 0.17063
1.96934 0.17819
1.96989 0.16973
1.97045 0.16416
1.971 0.16855
1.97156 0.16853
1.97212 0.17667
1.97267 0.17508
1.97323 0.16316
1.97378 0.1613
1.97434 0.16075
1.97489 0.16514
1.97545 0.1558
1.976 0.16366
1.97656 0.16101
1.97712 0.16535
1.97767 0.17213
1.97823 0.17105
1.97878 0.17506
1.97934 0.17378
1.98045 0.17738
1.981 0.17428
1.98156 0.18148
1.98212 0.18277
1.98267 0.18152
1.98323 0.1795
1.98378 0.18051
1.98434 0.17453
1.98489 0.17342
1.98545 0.17149
1.986 0.17467
1.98656 0.17647
1.98712 0.18202
1.98767 0.18143
1.98823 0.17884
1.98878 0.17723
1.98934 0.17795
1.98989 0.1853
1.99045 0.1827
1.991 0.18093
1.99156 0.18199
1.99212 0.17941
1.99267 0.17808
1.99323 0.17572
1.99378 0.17509
1.99434 0.17999
1.99489 0.1762
1.99545 0.17342
1.996 0.1692
1.99656 0.17139
1.99712 0.17146
1.99767 0.17002
1.99823 0.17204
1.99878 0.17486
1.99934 0.17971
1.99989 0.17914
2.00045 0.17212
2.001 0.17742
2.00156 0.17097
2.00212 0.16861
2.00267 0.17256
2.00323 0.17064
2.00378 0.17176
2.00434 0.17776
2.00489 0.17894
2.00545 0.17561
2.006 0.17009
2.00656 0.17841
2.00712 0.17691
2.00767 0.17235
2.00823 0.1712
2.00878 0.16559
2.00934 0.16992
2.00989 0.16392
2.01045 0.16977
2.011 0.17401
2.01156 0.17166
2.01212 0.17481
2.01267 0.17093
2.01323 0.17149
2.01378 0.17074
2.01434 0.17749
2.01489 0.17222
2.01545 0.1736
2.016 0.17444
2.01656 0.16962
2.01712 0.17254
2.01767 0.1749
2.01823 0.17702
2.01878 0.17864
2.01934 0.17839
2.01989 0.18202
2.02045 0.17481
2.021 0.17711
2.02156 0.17642
2.50267 0.16883
2.50323 0.1772
2.50378 0.18232
2.50434 0.16956
2.50489 0.17375
2.50545 0.17277
2.506 0.17235
2.50656 0.16874
2.50712 0.1657
2.50767 0.16682
2.50823 0.16861
2.50878 0.16857
2.50934 0.16623
2.50989 0.16624
2.51045 0.17068
2.511 0.17543
2.51156 0.17132
2.51212 0.17065
2.51267 0.17198
2.51323 0.16944
2.51378 0.16964
2.51434 0.16814
2.51489 0.17089
2.51545 0.17446
2.516 0.17738
2.51656 0.17725
2.51712 0.17449
2.51767 0.17296
2.51823 0.16941
2.51878 0.17624
2.51934 0.16809
2.51989 0.17379
2.52045 0.17046
2.521 0.1727
2.52156 0.17329
2.52212 0.17485
2.52267 0.1808
2.52323 0.17826
2.52378 0.17952
2.52434 0.17624
2.52489 0.18067
2.52545 0.18073
2.526 0.17002
2.52656 0.16848
2.52712 0.16227
2.52767 0.17117
2.52823 0.16424
2.52878 0.16918
2.52934 0.1663
2.52989 0.16319
2.53045 0.17539
2.531 0.17117
2.53156 0.16962
2.53212 0.17752
2.53267 0.16879
2.53323 0.16998
2.53378 0.17025
2.53434 0.17324
2.53489 0.17421
2.53545 0.17242
2.536 0.17331
2.53656 0.17066
2.53712 0.17
2.53767 0.17214
2.53823 0.17245
2.53878 0.17405
2.53934 0.16885
2.53989 0.17362
2.54045 0.17209
2.541 0.16523
2.54156 0.16839
2.54212 0.17562
2.54267 0.17276
2.54323 0.16736
2.54378 0.17167
2.54434 0.17178
2.54489 0.17984
2.54545 0.17541
2.546 0.17086
2.54656 0.18148
2.54712 0.18122
2.54767 0.17742
2.54823 0.17335
2.54878 0.17875
2.54934 0.17307
2.54989 0.17448
2.55045 0.17384
2.551 0.1741
2.55156 0.17861
2.55212 0.17615
2.55267 0.18373
2.55323 0.18039
2.55378 0.18119
2.55434 0.18034
2.55489 0.17448
2.55545 0.17307
2.556 0.1803
2.55656 0.1868
2.55712 0.17824
2.55767 0.17678
2.55823 0.1766
2.55878 0.17773
2.55934 0.17723
2.55989 0.16933
2.56045 0.16931
2.561 0.17603
2.56156 0.17614
2.56212 0.17254
2.56267 0.16835
2.56323 0.17192
2.56378 0.16213
2.56434 0.16528
2.56489 0.16361
2.56545 0.16529
2.566 0.16243
2.56656 0.16409
2.56712 0.16112
2.56767 0.16589
2.56823 0.16431
2.56878 0.16961
2.56934 0.16711
2.56989 0.16634
2.57045 0.16521
2.571 0.16622
2.57156 0.17157
2.57212 0.17212
2.57267 0.16674
2.57323 0.16976
2.57378 0.1736
2.57434 0.17116
2.57489 0.17839
2.57545 0.17972
2.576 0.17732
2.57656 0.17621
2.57712 0.17214
2.57767 0.16721
2.57823 0.16539
2.57878 0.17214
2.57934 0.16543
2.57989 0.15784
2.58045 0.17435
2.581 0.17698
2.58156 0.17405
2.58212 0.18332
2.58267 0.17647
2.58323 0.18484
2.58378 0.18042
2.58434 0.18606
2.58489 0.18312
2.58545 0.18772
2.586 0.17992
2.58656 0.17614
2.58712 0.17844
2.58767 0.17928
2.58823 0.17838
2.58878 0.17577
2.58934 0.17589
2.58989 0.18154
2.59045 0.17909
2.591 0.17585
2.59156 0.17619
2.59212 0.18434
2.59267 0.17885
2.59323 0.1776
2.59378 0.18049
2.59434 0.18243
2.59489 0.18368
2.59545 0.18519
2.596 0.18359
2.59656 0.1843
2.59712 0.17143
2.59767 0.17272
2.59823 0.17854
2.59878 0.17693
2.59934 0.17298
2.59989 0.17722
2.60045 0.17694
2.601 0.18587
2.60156 0.18385
2.60212 0.17847
2.60267 0.17999
2.60323 0.17551
2.60378 0.17409
2.60434 0.17168
2.60489 0.17638
2.60545 0.17132
2.606 0.17851
2.60656 0.17054
2.60712 0.16243
2.60767 0.16595
2.60823 0.1665
2.60878 0.17857
2.60934 0.17869
2.60989 0.17582
2.61045 0.17436
2.611 0.17901
2.61156 0.1774
2.61212 0.17615
2.61267 0.17252
2.61323 0.16795
2.61378 0.16634
2.61434 0.1699
2.61489 0.17683
2.61545 0.1719
2.616 0.17115
2.61656 0.17818
2.61712 0.18423
2.61767 0.18555
2.61823 0.18226
2.61878 0.17457
2.61934 0.18143
2.61989 0.18069
2.62045 0.181
2.621 0.18216
2.62156 0.17727
2.62212 0.18512
2.62267 0.18026
2.62323 0.17959
2.62378 0.17835
2.62434 0.1803
2.62489 0.17621
2.62545 0.18119
2.626 0.1831
2.62656 0.17885
2.62712 0.17161
2.62767 0.17544
2.62823 0.17841
2.62878 0.17789
2.62934 0.18246
2.62989 0.18541
2.63045 0.18306
2.631 0.18981
2.63156 0.18098
2.63212 0.18282
2.63267 0.17647
2.63323 0.18241
2.63378 0.18519
2.63434 0.18885
2.63489 0.18314
2.63545 0.18133
2.636 0.1778
2.63656 0.17958
2.63712 0.1792
2.63767 0.18494
2.63823 0.18078
2.63878 0.18717
2.63934 0.1759
2.63989 0.17815
2.64045 0.18028
2.641 0.1774
2.64156 0.17751
2.64212 0.1761
2.64267 0.17858
2.64323 0.17649
2.64378 0.17672
2.64434 0.18173
2.64489 0.179
2.64545 0.182
2.646 0.17514
2.64656 0.18231
2.64712 0.17729
2.64767 0.17869
2.64823 0.17869
2.64878 0.18276
2.64934 0.1761
2.64989 0.16901
2.65045 0.16947
2.651 0.17737
2.65156 0.17095
2.65212 0.16826
2.65267 0.17336
2.65323 0.17353
2.65378 0.17107
2.65434 0.17058
2.65489 0.17241
2.65545 0.17926
2.656 0.17907
2.65656 0.17455
2.65712 0.17599
2.65767 0.17247
2.65823 0.17191
2.65878 0.17832
2.65934 0.17387
2.65989 0.17941
2.66045 0.16912
2.661 0.1748
2.66156 0.16971
2.66212 0.16583
2.66267 0.16135
2.66323 0.16228
2.66378 0.16744
2.66434 0.17093
2.66489 0.17135
2.66545 0.15934
2.666 0.17378
2.66656 0.17669
2.66712 0.17544
2.66767 0.16951
2.66823 0.16792
2.66878 0.16609
2.66934 0.17107
2.66989 0.16575
2.67045 0.16526
2.671 0.16108
2.67156 0.16821
2.67212 0.17077
2.67267 0.1706
2.67323 0.17408
2.67378 0.17376
2.67434 0.17427
2.67489 0.1769
2.67545 0.17747
2.676 0.17334
2.67656 0.17257
2.67712 0.17058
2.67767 0.16742
2.85267 0.18421
2.85378 0.1719
2.85434 0.17191
2.85489 0.17435
2.85545 0.16962
2.856 0.17218
2.85656 0.1801
2.85712 0.17568
2.85767 0.17684
2.85823 0.17424
2.85878 0.17522
2.85934 0.18299
2.85989 0.18776
2.86045 0.18249
2.861 0.18049
2.86156 0.17805
2.86212 0.17279
2.86267 0.17551
2.86323 0.18071
2.86378 0.17775
2.86434 0.18094
2.86489 0.17478
2.86545 0.17966
2.866 0.18013
2.86656 0.18285
2.86712 0.18176
2.86767 0.18636
2.86823 0.18181
2.86878 0.18686
2.86934 0.18093
2.86989 0.18189
2.87045 0.17832
2.871 0.17928
2.87156 0.18499
2.87212 0.17998
2.87267 0.18156
2.87323 0.17983
2.87378 0.17779
2.87434 0.17993
2.87489 0.18258
2.87545 0.18008
2.876 0.17369
2.87656 0.17358
2.87712 0.17123
2.87767 0.17802
2.87823 0.18485
2.87878 0.188
2.87934 0.18784
2.87989 0.1827
2.88045 0.18179
2.881 0.18305
2.88156 0.17737
2.88212 0.18335
2.88267 0.18193
2.88323 0.1791
2.88378 0.17548
2.88434 0.17703
2.88489 0.17835
2.88545 0.18137
2.886 0.17977
2.88656 0.17339
2.88712 0.17359
2.88767 0.17545
2.88823 0.1679
2.88878 0.16836
2.88934 0.17052
2.88989 0.17255
2.89045 0.17162
2.891 0.16919
2.89156 0.1697
2.89212 0.17518
2.89267 0.18413
2.89323 0.1869
2.89378 0.17902
2.89434 0.17724
2.89489 0.17816
2.89545 0.1783
2.896 0.16995
2.89656 0.17825
2.89712 0.17552
2.89767 0.18135
2.89823 0.17415
2.89878 0.17217
2.89934 0.18228
2.89989 0.18762
2.90045 0.18948
2.901 0.18779
2.90156 0.19226
2.90212 0.19238
2.90267 0.19093
2.90323 0.1899
2.90378 0.18814
2.90434 0.18651
2.90489 0.18811
2.90545 0.1878
2.906 0.18946
2.90656 0.19257
2.90712 0.19879
2.90767 0.20014
2.90823 0.19035
2.90878 0.18365
2.90934 0.18268
2.90989 0.18949
2.91045 0.18919
2.911 0.18572
2.91156 0.18307
2.91212 0.1756
2.91267 0.17124
2.91323 0.17189
2.91378 0.1765
2.91434 0.17375
2.91489 0.17746
2.91545 0.17553
2.916 0.16881
2.91656 0.17819
2.91712 0.16572
2.91767 0.16894
2.91823 0.16766
2.91878 0.17428
2.91934 0.17713
2.91989 0.17903
2.92045 0.17891
2.921 0.18256
2.92156 0.1865
2.92212 0.18686
2.92267 0.18371
2.92323 0.17896
2.92378 0.18169
2.92434 0.18732
2.92489 0.18305
2.92545 0.18089
2.926 0.18394
2.92656 0.18181
2.92712 0.18167
2.92767 0.18403
2.92823 0.18519
2.92878 0.18205
2.92934 0.17951
2.92989 0.18014
2.93045 0.18636
2.931 0.17551
2.93156 0.17595
2.93212 0.17731
2.93267 0.17507
2.93323 0.17756
2.93378 0.17184
2.93434 0.1728
2.93489 0.17222
2.93545 0.17351
2.936 0.18011
2.93656 0.17956
2.93712 0.18371
2.93767 0.18004
2.93823 0.18157
2.93878 0.18492
2.93934 0.1836
2.93989 0.18341
2.94045 0.17755
2.941 0.17898
2.94156 0.18277
2.94212 0.18154
2.94267 0.18354
2.94323 0.18138
2.94378 0.17613
2.94434 0.17949
2.94489 0.17854
2.94545 0.18343
2.946 0.17641
2.94656 0.16722
2.94712 0.17213
2.94767 0.175
2.94823 0.17021
2.94878 0.177
2.94934 0.17558
2.94989 0.17162
2.95045 0.17245
2.951 0.17993
2.95156 0.18565
2.95212 0.18254
2.95267 0.18215
2.95323 0.18221
2.95378 0.17348
2.95434 0.17578
2.95489 0.17645
2.95545 0.17382
2.956 0.17452
2.95656 0.17327
2.95712 0.1766
2.95767 0.17817
2.95823 0.17893
2.95878 0.17611
2.95934 0.1828
2.95989 0.18138
2.96045 0.18414
2.961 0.19154
2.96156 0.18167
2.96212 0.17621
2.96267 0.17551
2.96323 0.17783
2.96378 0.17738
2.96434 0.18421
2.96489 0.18327
2.96545 0.18391
2.966 0.18006
2.96656 0.18294
2.96712 0.1824
2.96767 0.18215
2.96823 0.1796
2.96878 0.17573
2.96934 0.18232
2.96989 0.17753
3.51044 0.18851
3.511 0.18966
3.51156 0.18903
3.51378 0.19118
3.51433 0.18829
3.51489 0.1869
3.51544 0.19045
3.516 0.19011
3.51656 0.18695
3.51711 0.18796
3.51767 0.1895
3.51822 0.18826
3.51878 0.18482
3.51933 0.18767
3.51989 0.19334
3.52044 0.18761
3.521 0.19126
3.52156 0.19164
3.52211 0.18904
3.52267 0.19085
3.52322 0.19075
3.52378 0.18869
3.52433 0.19237
3.52489 0.18542
3.52544 0.1816
3.526 0.17827
3.52656 0.18353
3.52711 0.18165
3.52767 0.18016
3.52822 0.18028
3.52878 0.1847
3.52933 0.18586
3.52989 0.18955
3.53044 0.18652
3.531 0.18925
3.53156 0.18311
3.53211 0.19131
3.53267 0.18687
3.53322 0.18499
3.53378 0.18054
3.53433 0.18384
3.53489 0.18681
3.53544 0.18759
3.536 0.18413
3.53656 0.18273
3.53711 0.1849
3.53767 0.18431
3.53822 0.18422
3.53878 0.18904
3.53933 0.19135
3.53989 0.18389
3.54044 0.18359
3.541 0.18034
3.54156 0.18561
3.54211 0.18386
3.54267 0.18481
3.54322 0.18647
3.54378 0.18862
3.54433 0.18946
3.54489 0.18987
3.54544 0.19399
3.546 0.19273
3.54656 0.19418
3.54711 0.18999
3.54767 0.19136
3.54822 0.18874
3.54878 0.18403
3.54933 0.18623
3.54989 0.18814
3.55044 0.18659
3.551 0.18052
3.55156 0.18604
3.55211 0.18149
3.55267 0.18928
3.55322 0.18656
3.55378 0.17992
3.55433 0.18258
3.55489 0.18584
3.55544 0.18642
3.556 0.18509
3.55656 0.18035
3.55711 0.18615
3.55767 0.1858
3.55822 0.19194
3.55878 0.18714
3.55933 0.18422
3.55989 0.18143
3.56044 0.18622
3.561 0.19032
3.56156 0.19303
3.56211 0.18982
3.56267 0.18612
3.56322 0.18712
3.56378 0.18865
3.56433 0.19293
3.56489 0.18602
3.56544 0.18629
3.566 0.18823
3.56656 0.17957
3.56711 0.17436
3.56767 0.17277
3.56822 0.17269
3.56878 0.1758
3.56933 0.18193
3.56989 0.17182
3.57044 0.17707
3.571 0.18366
3.57156 0.18159
3.57211 0.17971
3.57267 0.18276
3.57322 0.18486
3.57378 0.17973
3.57433 0.18717
3.57489 0.18337
3.57544 0.18621
3.576 0.18397
3.57656 0.18188
3.57711 0.18454
3.57767 0.1798
3.57822 0.17568
3.57878 0.17834
3.57933 0.18452
3.57989 0.18656
3.58044 0.19022
3.581 0.18597
3.58156 0.1814
3.58211 0.17763
3.58267 0.18027
3.58322 0.17565
3.58378 0.18278
3.58433 0.18153
3.58489 0.18328
3.58544 0.17624
3.586 0.17873
3.58656 0.18096
3.58711 0.18112
3.58767 0.17919
3.58822 0.18436
3.58878 0.18737
3.58933 0.18265
3.58989 0.1788
3.59044 0.18337
3.591 0.18338
3.59156 0.18777
3.59211 0.18732
3.59267 0.18606
3.59322 0.18692
3.59378 0.18388
3.59433 0.18281
3.59489 0.17806
3.59544 0.18379
3.596 0.18079
3.59656 0.18337
3.59711 0.1866
3.59767 0.18507
3.59822 0.18322
3.59878 0.19089
3.59933 0.1895
3.59989 0.18224
3.60044 0.18542
3.601 0.18296
3.60156 0.17675
3.60211 0.18111
3.82989 0.18304
3.83156 0.18359
3.83211 0.18781
3.83378 0.18226
3.83433 0.18456
3.83489 0.18284
3.83544 0.184
3.836 0.18234
3.83656 0.18482
3.83711 0.18772
3.83767 0.18578
3.83822 0.18607
3.83878 0.18431
3.83933 0.18362
3.83989 0.18233
3.84044 0.18555
3.841 0.18218
3.84156 0.18544
3.84211 0.18793
3.84267 0.1867
3.84322 0.18779
3.84378 0.18275
3.84433 0.18143
3.84489 0.18235
3.84544 0.17972
3.846 0.1738
3.84656 0.17686
3.84711 0.18753
3.84767 0.18071
3.84822 0.18153
3.84878 0.19197
3.84933 0.19244
3.84989 0.18549
3.85044 0.18322
3.851 0.18655
3.85156 0.18339
3.85211 0.18256
3.85267 0.17665
3.85322 0.18249
3.85378 0.17905
3.85433 0.18128
3.85489 0.18433
3.85544 0.18474
3.856 0.1838
3.85656 0.18645
3.85711 0.18516
3.85767 0.18599
3.85822 0.18793
3.85878 0.18516
3.85933 0.18553
3.85989 0.1784
3.86044 0.17706
3.861 0.18026
3.86156 0.18383
3.86211 0.17677
3.86267 0.1791
3.86322 0.18173
3.86378 0.17671
3.86433 0.17783
3.86489 0.17966
3.86544 0.18109
3.866 0.17581
3.86656 0.18204
3.86711 0.17706
3.86767 0.17343
3.86822 0.17758
3.86878 0.17932
3.86933 0.18219
3.86989 0.18458
3.87044 0.17481
3.871 0.18201
3.87156 0.1831
3.87211 0.17992
3.87267 0.18213
3.87322 0.18709
3.87378 0.18512
3.87433 0.18252
3.87489 0.1789
3.87544 0.18366
3.876 0.18007
3.87656 0.18121
3.87711 0.17885
3.87767 0.18196
3.87822 0.18472
3.87878 0.18199
3.87933 0.18241
3.87989 0.17901
3.88044 0.17735
3.881 0.18484
3.88156 0.1831
3.88211 0.18094
3.88267 0.18665
3.88322 0.1813
3.88378 0.17933
3.88433 0.18758
3.88489 0.18937
3.88544 0.18786
3.886 0.18944
3.88656 0.19122
3.88711 0.18915
3.88767 0.18957
3.88822 0.18545
3.88878 0.18731
3.88933 0.18078
3.88989 0.1829
3.89044 0.17988
3.891 0.18061
3.89156 0.18035
3.89211 0.18148
3.89267 0.18395
3.89322 0.18925
3.89378 0.1829
3.89433 0.18401
3.89489 0.18447
3.89544 0.1855
3.896 0.1766
3.89656 0.17887
3.89711 0.17797
3.89767 0.17664
3.89822 0.17621
3.89878 0.17609
3.89933 0.17805
3.89989 0.18184
3.90044 0.18236
3.901 0.18471
3.90156 0.17778
3.90211 0.17916
3.90267 0.17777
3.90322 0.1773
3.90378 0.17504
3.90433 0.17858
3.90489 0.17909
3.90544 0.17778
3.906 0.17324
3.90656 0.1768
3.90711 0.1755
3.90767 0.1784
3.90822 0.17776
3.90878 0.17682
3.90933 0.18208
3.90989 0.18456
3.91044 0.17559
3.911 0.18248
3.91156 0.18276
3.91211 0.18076
3.91267 0.18542
3.91322 0.17927
3.91378 0.17458
3.91433 0.16977
3.91489 0.17241
3.91544 0.17128
3.916 0.17223
3.91656 0.17298
3.91711 0.1742
3.91767 0.17835
3.91822 0.17642
3.91878 0.17748
3.91933 0.17897
3.91989 0.1828
3.92044 0.18225
4.04933 0.18954
4.04989 0.19029
4.05044 0.18688
4.051 0.18815
4.05156 0.18699
4.05211 0.19185
4.05267 0.19711
4.05322 0.19555
4.05378 0.18627
4.05433 0.19117
4.05489 0.18608
4.05544 0.18887
4.056 0.19137
4.05656 0.19167
4.05711 0.19074
4.05767 0.18933
4.05822 0.19344
4.05878 0.1963
4.05933 0.19439
4.05989 0.19589
4.06044 0.19787
4.061 0.19571
4.06156 0.19553
4.06211 0.199
4.06267 0.20068
4.06322 0.19779
4.06378 0.19812
4.06433 0.19653
4.06489 0.20891
4.06544 0.20144
4.066 0.19564
4.06656 0.20387
4.06711 0.19804
4.06767 0.19872
4.06822 0.19717
4.06878 0.19445
4.06933 0.20133
4.06989 0.19984
