0.078916,0.095999,0.103891,0.056267
0.077478,0.093993,0.101201,0.056237
0.076884,0.094966,0.099598,0.056511
0.077433,0.095210,0.102956,0.055458
0.077652,0.094216,0.099195,0.055644
0.078451,0.095444,0.101191,0.055867
0.077465,0.094198,0.098518,0.055280
0.077024,0.094469,0.100454,0.055329
0.076028,0.094133,0.101697,0.054797
0.077402,0.093809,0.100799,0.054445
0.077563,0.093618,0.101486,0.055091
0.077003,0.093739,0.100688,0.055345
0.076337,0.093966,0.101281,0.054689
0.076421,0.094383,0.101556,0.056165
0.078216,0.095037,0.099990,0.055404
0.077620,0.095299,0.102555,0.055960
0.077171,0.094639,0.099038,0.056054
0.077855,0.094097,0.102044,0.057041
0.076145,0.094278,0.096977,0.054944
0.078116,0.095222,0.101110,0.057438
0.076466,0.094597,0.100088,0.054535
0.077847,0.094501,0.098687,0.055427
0.078096,0.094277,0.104068,0.055182
0.078533,0.094921,0.099472,0.055563
0.077401,0.094600,0.101260,0.056343
0.077083,0.093810,0.100709,0.055140
0.077854,0.094136,0.099429,0.054930
0.076195,0.092802,0.100477,0.055082
0.076899,0.094596,0.103910,0.056735
0.075663,0.093051,0.098441,0.055104
0.077091,0.095903,0.098969,0.055315
0.078122,0.094590,0.102390,0.056171
0.076167,0.095205,0.104223,0.056151
0.077314,0.095022,0.099435,0.056172
0.075877,0.094120,0.104327,0.056294
0.076204,0.095505,0.101045,0.055939
0.075762,0.094199,0.098340,0.055286
0.076092,0.095770,0.099284,0.055833
0.078618,0.094500,0.100328,0.055302
0.076547,0.094094,0.100304,0.055463
0.076550,0.093945,0.101698,0.055788
0.076952,0.095433,0.100738,0.056030
0.076662,0.094909,0.100254,0.055349
0.077181,0.095153,0.100252,0.056269
0.075485,0.093412,0.098963,0.054865
0.078489,0.095712,0.102161,0.055076
0.077449,0.094725,0.100299,0.055771
0.077440,0.094944,0.099453,0.055235
0.077247,0.093691,0.100909,0.055755
0.075646,0.093149,0.100888,0.054460
0.076150,0.094534,0.101651,0.054993
0.078587,0.093750,0.101332,0.055657
0.077902,0.094886,0.098893,0.055046
0.077706,0.095077,0.101424,0.056318
0.077859,0.094254,0.102688,0.055389
0.075713,0.094444,0.100879,0.055149
0.076392,0.093892,0.099899,0.056141
0.077362,0.094278,0.099974,0.054440
0.078423,0.094043,0.099015,0.056631
0.076281,0.094527,0.100084,0.055227
0.078224,0.094439,0.101671,0.055596
0.078259,0.094362,0.100315,0.056361
0.078833,0.094369,0.100993,0.055772
0.076975,0.094076,0.098261,0.055240
0.078688,0.093736,0.098904,0.055661
0.076291,0.093525,0.096829,0.055204
0.077583,0.094653,0.099100,0.055321
0.076896,0.092920,0.100113,0.055228
0.076799,0.091837,0.099794,0.054764
0.077627,0.093423,0.102234,0.055003
0.078064,0.094425,0.099793,0.055898
0.076146,0.092968,0.098688,0.055123
0.077750,0.095088,0.100047,0.054829
0.076055,0.093070,0.098762,0.054862
0.076919,0.095235,0.101072,0.055775
0.076259,0.093594,0.097695,0.055081
0.077503,0.095876,0.098969,0.056072
0.076894,0.092948,0.101723,0.055748
0.077654,0.094583,0.103347,0.056790
0.076989,0.094053,0.104130,0.056984
0.078137,0.094470,0.100200,0.056296
0.076535,0.093340,0.100553,0.056042
0.078448,0.093887,0.100447,0.056097
0.077814,0.095516,0.104970,0.055470
0.077303,0.094386,0.101603,0.056682
0.078122,0.093935,0.101382,0.055187
0.079233,0.095052,0.100196,0.056052
0.075381,0.094533,0.102121,0.055200
0.076953,0.093308,0.099321,0.056088
0.076207,0.093661,0.100126,0.054755
0.078553,0.093699,0.100703,0.055639
0.077038,0.093280,0.097929,0.055610
0.077836,0.093594,0.098292,0.055621
0.077022,0.095212,0.099438,0.055433
0.076056,0.092369,0.099284,0.055077
0.077643,0.093502,0.097801,0.056794
0.078246,0.095812,0.101952,0.055751
0.078483,0.095528,0.101597,0.055836
0.077791,0.093022,0.096132,0.054993
0.076533,0.093952,0.097473,0.055975
0.077720,0.094069,0.100093,0.055650
0.076935,0.092974,0.100489,0.054222
0.078408,0.094024,0.099028,0.055129
0.076374,0.093037,0.099996,0.055081
0.076854,0.093249,0.098961,0.055110
0.076893,0.093535,0.097380,0.054581
0.078180,0.093765,0.100620,0.055168
0.078260,0.092750,0.100174,0.055763
0.076003,0.094803,0.098492,0.055708
0.077569,0.093169,0.098695,0.055348
0.077329,0.094490,0.099517,0.055128
0.076514,0.093669,0.100164,0.054981
0.078762,0.094405,0.098331,0.055469
0.075634,0.093005,0.101136,0.055857
0.077650,0.094662,0.100825,0.055374
0.078312,0.094771,0.097964,0.055115
0.077488,0.093470,0.099180,0.055648
0.076639,0.093907,0.100182,0.055216
0.075122,0.093081,0.097779,0.056000
0.075007,0.092971,0.097017,0.054957
0.076382,0.092994,0.099767,0.054196
0.077880,0.093946,0.098454,0.055327
0.075274,0.093747,0.098808,0.055691
0.079183,0.095388,0.101136,0.055766
0.078007,0.094107,0.100291,0.056283
0.078256,0.093697,0.099674,0.055188
0.077562,0.094731,0.099102,0.056464
0.076895,0.093497,0.097021,0.054539
0.076752,0.093304,0.098508,0.055194
0.077061,0.093123,0.100363,0.055229
0.076484,0.091326,0.098605,0.055910
0.078048,0.093643,0.101625,0.055669
0.076506,0.093311,0.101013,0.055612
0.078705,0.093209,0.099860,0.055868
0.077221,0.091659,0.098764,0.055919
0.076681,0.092318,0.098031,0.054242
0.075605,0.091859,0.099012,0.054027
0.076431,0.092419,0.100694,0.055529
0.077386,0.093602,0.101660,0.055423
0.076732,0.094040,0.098495,0.055435
0.077874,0.093526,0.099210,0.055378
0.076102,0.093778,0.097227,0.055359
0.078449,0.094875,0.100522,0.055001
0.078386,0.094064,0.099578,0.055572
0.076401,0.093630,0.099848,0.055182
0.077588,0.094165,0.098360,0.055032
0.076308,0.093449,0.100087,0.054832
0.075359,0.092218,0.095958,0.054587
0.076847,0.092570,0.099308,0.055450
0.077873,0.093479,0.100147,0.056041
0.077555,0.093831,0.101570,0.056009
0.076664,0.094832,0.100841,0.055142
0.077565,0.093075,0.098513,0.055663
0.077495,0.094292,0.103136,0.055711
0.076963,0.092967,0.098995,0.054484
0.078275,0.093543,0.099067,0.055184
0.075765,0.092653,0.099218,0.054982
0.074952,0.093919,0.095982,0.055577
0.076012,0.093133,0.098831,0.055223
0.077846,0.092626,0.100453,0.055560
0.077772,0.093796,0.098282,0.054958
0.076094,0.093508,0.102873,0.054780
0.077920,0.093907,0.099341,0.056960
0.076854,0.092965,0.097267,0.055727
0.076743,0.092012,0.098753,0.055412
0.075830,0.093258,0.098215,0.054872
0.078444,0.092777,0.099002,0.054739
0.077320,0.093812,0.103026,0.055862
0.077402,0.092417,0.101026,0.055454
0.077016,0.093742,0.101429,0.054393
0.075212,0.091665,0.100908,0.054516
0.076888,0.094322,0.100552,0.055943
0.076372,0.092937,0.100237,0.054549
0.075865,0.091771,0.097988,0.056346
0.075099,0.093972,0.098782,0.054707
0.077995,0.092385,0.100652,0.055938
0.077965,0.093659,0.098514,0.055494
0.077988,0.092770,0.099914,0.054855
0.077834,0.094962,0.101160,0.055890
0.078973,0.093862,0.099976,0.054653
0.078631,0.094503,0.099393,0.055007
0.077271,0.093777,0.099029,0.055614
0.076865,0.094421,0.099438,0.055711
0.078594,0.092993,0.099029,0.055119
0.074066,0.091688,0.095216,0.054753
0.077183,0.093430,0.101839,0.055061
0.077610,0.093151,0.099400,0.055222
0.075355,0.092146,0.097958,0.054783
0.076587,0.093665,0.100514,0.054562
0.074007,0.091684,0.095460,0.054791
0.077236,0.092397,0.097775,0.055798
0.076382,0.093008,0.099840,0.055975
0.076572,0.093714,0.098493,0.054612
0.076226,0.091304,0.097037,0.054975
0.076111,0.092816,0.100799,0.054577
0.076235,0.092117,0.099891,0.056219
0.077086,0.091795,0.099392,0.054958
0.077485,0.094762,0.099529,0.055912
0.076107,0.092810,0.099739,0.054813
0.076350,0.091031,0.096955,0.055568
0.077062,0.092931,0.099911,0.055032
0.076996,0.093024,0.100111,0.055477
0.077280,0.092614,0.099558,0.054716
0.077804,0.093214,0.098532,0.055336
0.076850,0.091758,0.099077,0.055866
0.076596,0.092314,0.097658,0.054261
0.076404,0.093322,0.101055,0.055903
0.078078,0.093756,0.099450,0.055198
0.077131,0.092763,0.099163,0.055588
0.076678,0.093632,0.100711,0.055028
0.076168,0.093465,0.098218,0.055345
0.077690,0.094255,0.100447,0.055864
0.077046,0.092857,0.098978,0.055672
0.076190,0.092377,0.099878,0.054545
0.076267,0.092790,0.098463,0.056739
0.076880,0.093908,0.098974,0.055475
0.077594,0.093256,0.098717,0.055205
0.077518,0.092853,0.098424,0.055109
0.077268,0.093877,0.099116,0.054621
0.076300,0.092267,0.097308,0.054705
0.077814,0.093259,0.099077,0.055417
0.077984,0.094054,0.098077,0.054714
0.077173,0.092865,0.101561,0.056888
0.076572,0.091672,0.098691,0.054670
0.078226,0.094368,0.097266,0.056169
0.078215,0.092902,0.098975,0.055415
0.077383,0.093338,0.101264,0.054945
0.077264,0.092971,0.098598,0.054910
0.076994,0.092395,0.098580,0.055215
0.076910,0.093820,0.101793,0.055833
0.077324,0.092428,0.101241,0.054095
0.078313,0.093285,0.103333,0.055785
0.078321,0.093252,0.098242,0.054911
0.078635,0.093059,0.098938,0.056394
0.075896,0.093358,0.097762,0.055401
0.075992,0.093088,0.099728,0.054788
0.076713,0.093503,0.099726,0.055607
0.078877,0.093822,0.100051,0.055368
0.076986,0.093814,0.100201,0.054162
0.078700,0.093546,0.100456,0.055152
0.079097,0.093222,0.100268,0.055630
0.078523,0.092524,0.097948,0.055932
0.077658,0.092949,0.096149,0.055573
0.077344,0.093368,0.098073,0.055132
0.079487,0.094389,0.099497,0.056319
0.078794,0.092771,0.100928,0.056139
0.078179,0.094128,0.099014,0.055782
0.079345,0.094530,0.103683,0.056735
0.077910,0.094420,0.101081,0.055705
0.077412,0.092351,0.098833,0.055556
0.077176,0.092915,0.098079,0.054371
0.076136,0.091903,0.096968,0.055019
0.077324,0.093394,0.100951,0.054764
0.076639,0.091265,0.099489,0.054939
0.078066,0.093423,0.100925,0.056045
0.075789,0.091866,0.098788,0.053895
0.076934,0.093147,0.100614,0.055234
0.077329,0.093571,0.097731,0.056078
0.078435,0.093177,0.099162,0.054600
0.075722,0.091080,0.099060,0.056065
0.078484,0.093810,0.098486,0.054749
0.077697,0.092418,0.100422,0.054926
0.076847,0.093203,0.099949,0.054717
0.077494,0.091700,0.098039,0.055938
0.076894,0.093020,0.100007,0.054310
0.077561,0.093342,0.102424,0.054547
0.075786,0.091524,0.099258,0.054545
0.076665,0.092378,0.099388,0.054770
0.076811,0.093691,0.098087,0.055347
0.075489,0.092515,0.098906,0.055908
0.076726,0.091452,0.100254,0.054942
0.076593,0.093144,0.099223,0.055003
0.076125,0.091477,0.098763,0.055337
0.075876,0.092181,0.098874,0.055866
0.078667,0.093650,0.100460,0.055737
0.074889,0.091946,0.097848,0.054710
0.075511,0.092014,0.097977,0.054008
0.077466,0.092175,0.099045,0.055694
0.077880,0.092007,0.098535,0.056080
0.078123,0.092625,0.098053,0.055559
0.076114,0.092304,0.095825,0.054503
0.077471,0.091722,0.097485,0.054844
0.076934,0.091853,0.099730,0.056099
0.078451,0.093365,0.099837,0.056472
0.077126,0.093294,0.098675,0.054628
0.076649,0.091755,0.100267,0.054173
0.076097,0.090975,0.097698,0.055362
0.077470,0.092427,0.097777,0.054923
0.078005,0.092185,0.099889,0.055163
0.077637,0.093789,0.099914,0.055104
0.079188,0.093912,0.100132,0.056301
0.077549,0.093431,0.099346,0.055457
0.078560,0.092913,0.098437,0.055709
0.078982,0.094032,0.100336,0.055427
0.079076,0.093352,0.099120,0.055383
0.078220,0.093532,0.098406,0.055269
0.077816,0.092831,0.098602,0.055056
0.077529,0.091970,0.102065,0.054668
0.081535,0.093747,0.100473,0.055961
0.076802,0.092942,0.099152,0.055628
0.078315,0.091291,0.098959,0.055613
0.077143,0.092691,0.099953,0.056090
0.078355,0.091907,0.098691,0.055037
0.077421,0.093650,0.101234,0.054999
0.075572,0.091787,0.099814,0.054059
0.077883,0.092571,0.098981,0.055011
0.079038,0.092804,0.100317,0.055498
0.076502,0.091744,0.098989,0.054323
0.078221,0.092214,0.099947,0.055551
0.079621,0.093419,0.102553,0.056602
0.079557,0.092877,0.099210,0.055606
0.080108,0.094029,0.099755,0.056831
0.077901,0.092594,0.099368,0.055209
0.078484,0.092016,0.099774,0.056006
0.078161,0.092954,0.099712,0.055355
0.077828,0.090930,0.099409,0.054856
0.079464,0.093811,0.099830,0.056430
0.077120,0.091986,0.099012,0.055666
0.082265,0.093095,0.100445,0.056357
0.084326,0.094143,0.100058,0.056451
0.084280,0.092849,0.098630,0.055577
0.083099,0.092268,0.097901,0.056722
0.082668,0.093467,0.097894,0.055906
0.084271,0.091712,0.100692,0.055940
0.085987,0.095217,0.102691,0.057723
0.084443,0.093740,0.100911,0.057346
0.082683,0.093062,0.101633,0.055737
0.083638,0.093431,0.099065,0.055963
0.083816,0.093451,0.099209,0.055978
0.085517,0.092389,0.099918,0.056133
0.084301,0.092559,0.097555,0.055406
0.086979,0.093053,0.098250,0.055988
0.084786,0.091831,0.099068,0.056091
0.085168,0.093357,0.100461,0.056045
0.086992,0.092991,0.098634,0.055806
0.086955,0.094616,0.099247,0.055956
0.087901,0.093797,0.101879,0.057547
0.085650,0.093967,0.100311,0.056655
0.085446,0.092047,0.098667,0.057371
0.086613,0.092972,0.099642,0.055613
0.087604,0.093046,0.102926,0.055919
0.088200,0.091939,0.099083,0.056266
0.086054,0.091282,0.098420,0.054700
0.089178,0.093058,0.100198,0.056612
0.085617,0.092397,0.096037,0.055880
0.088274,0.093531,0.098940,0.055908
0.088834,0.092723,0.099710,0.056545
0.087305,0.093068,0.099366,0.055904
0.087479,0.092766,0.099431,0.056520
0.088917,0.093658,0.098174,0.055817
0.086065,0.092638,0.099623,0.055527
0.088498,0.093208,0.099089,0.055668
0.087849,0.093904,0.100054,0.056637
0.086926,0.091699,0.098771,0.055533
0.086743,0.091204,0.098589,0.056348
0.088536,0.093611,0.099341,0.056298
0.088141,0.092754,0.101425,0.055379
0.089987,0.093535,0.099643,0.055785
0.088405,0.092652,0.097373,0.055652
0.087647,0.092692,0.102351,0.055742
0.089520,0.092224,0.099408,0.055511
0.089137,0.094890,0.101972,0.055704
0.088195,0.093160,0.098903,0.055736
0.088457,0.092886,0.097864,0.056116
0.090151,0.092745,0.097850,0.055205
0.090710,0.095066,0.097948,0.057475
0.089914,0.092632,0.098836,0.055543
0.091037,0.093394,0.099204,0.055950
0.090113,0.092322,0.098095,0.055836
0.092095,0.093452,0.101076,0.056904
0.089208,0.092130,0.099016,0.055736
0.089729,0.092590,0.097394,0.055736
0.091094,0.093560,0.099102,0.056812
0.091824,0.092756,0.100304,0.057265
0.089816,0.093005,0.098593,0.055703
0.091237,0.093429,0.100281,0.057113
0.090869,0.092646,0.097269,0.056631
0.089624,0.092481,0.097309,0.055241
0.089824,0.093257,0.100918,0.055504
0.091406,0.093425,0.098115,0.057019
0.091959,0.094342,0.099138,0.056902
0.090399,0.092095,0.098774,0.056668
0.091619,0.093853,0.098289,0.055189
0.091443,0.094439,0.101483,0.055978
0.090384,0.094634,0.100181,0.056101
0.091012,0.093622,0.100023,0.056198
0.091115,0.093270,0.100581,0.056685
0.093165,0.092814,0.097407,0.055732
0.091960,0.093152,0.098067,0.055198
0.092205,0.093955,0.098655,0.056164
0.091830,0.093211,0.098401,0.056072
0.093411,0.093882,0.101372,0.055662
0.093149,0.093615,0.098204,0.054445
0.093613,0.094680,0.099153,0.056273
0.094536,0.094936,0.101786,0.056595
0.094882,0.093565,0.100222,0.055587
0.095911,0.094227,0.098196,0.057445
0.094536,0.093691,0.098092,0.056107
0.094844,0.093774,0.098598,0.057086
0.095599,0.092095,0.100629,0.056391
0.096271,0.094915,0.099301,0.057253
0.096293,0.093258,0.098413,0.057220
0.094988,0.094108,0.098438,0.056903
0.095521,0.094412,0.099379,0.057382
0.094923,0.094973,0.100889,0.057382
0.094282,0.094491,0.099622,0.056957
0.093316,0.093012,0.096604,0.055680
0.098466,0.093490,0.100586,0.057891
0.095053,0.093773,0.098877,0.056761
0.095590,0.093314,0.100301,0.056712
0.096945,0.094053,0.100643,0.056593
0.096511,0.094666,0.097849,0.056276
0.096125,0.092883,0.096782,0.056783
0.096153,0.093003,0.098398,0.056228
0.095680,0.094998,0.099432,0.057432
0.095885,0.092021,0.100633,0.056818
0.093591,0.093875,0.099258,0.056359
0.097801,0.093842,0.098325,0.056791
0.097107,0.092875,0.102715,0.057077
0.094092,0.092038,0.099182,0.056420
0.096337,0.093769,0.098338,0.057058
0.095892,0.092415,0.099605,0.057358
0.097419,0.092989,0.097646,0.056233
0.097659,0.092320,0.099833,0.056880
0.094837,0.094256,0.097160,0.056869
0.097511,0.093381,0.100041,0.056699
0.098448,0.093816,0.097828,0.056365
0.099419,0.092972,0.098057,0.056994
0.098379,0.094239,0.097795,0.057140
0.098051,0.093178,0.097882,0.056608
0.097928,0.094073,0.098437,0.056225
0.097273,0.093721,0.098244,0.056849
0.098386,0.093456,0.099631,0.056536
0.103794,0.093514,0.101435,0.056831
0.106386,0.092691,0.098281,0.057941
0.105028,0.093642,0.101347,0.057400
0.105355,0.094984,0.098769,0.058053
0.106276,0.093571,0.097365,0.057316
0.104292,0.093007,0.098088,0.057329
0.105858,0.093517,0.098372,0.058868
0.106210,0.093085,0.098896,0.056403
0.103016,0.093574,0.099527,0.058057
0.105969,0.092943,0.098263,0.057920
0.105959,0.093241,0.100339,0.057801
0.104640,0.093061,0.100505,0.057031
0.105642,0.094035,0.101987,0.057390
0.104360,0.094348,0.098597,0.058797
0.106628,0.094001,0.097544,0.058265
0.106622,0.093730,0.099999,0.059705
0.104703,0.092259,0.096680,0.057859
0.104210,0.093088,0.097309,0.057799
0.106123,0.093300,0.099315,0.057986
0.106856,0.092864,0.099591,0.059893
0.104841,0.092896,0.097277,0.057359
0.103599,0.092399,0.095841,0.058104
0.106161,0.092849,0.099019,0.057824
0.106319,0.092317,0.097817,0.059010
0.104913,0.094550,0.099692,0.057178
0.102964,0.094669,0.100926,0.057398
0.102004,0.093097,0.101540,0.058018
0.104891,0.093767,0.097580,0.058508
0.102839,0.092912,0.098753,0.057549
0.104139,0.093339,0.098660,0.057450
0.105271,0.094713,0.100023,0.057759
0.105316,0.094727,0.098333,0.058238
0.103214,0.093635,0.097985,0.057965
0.104003,0.093826,0.100340,0.057526
0.104801,0.093051,0.096919,0.056756
0.104889,0.094057,0.097799,0.057451
0.104480,0.093190,0.098511,0.058484
0.105325,0.094071,0.098519,0.058070
0.107108,0.092369,0.097384,0.057749
0.107124,0.094673,0.099119,0.058296
0.105208,0.092141,0.097896,0.057396
0.105165,0.096533,0.099714,0.058455
0.105750,0.094096,0.099368,0.058358
0.105439,0.094398,0.099371,0.058073
0.106693,0.093958,0.097890,0.058845
0.107146,0.093089,0.101512,0.057588
0.108246,0.094717,0.099157,0.058642
0.106653,0.094245,0.098148,0.058011
0.105752,0.093989,0.097660,0.057729
0.107280,0.095607,0.099071,0.058533
0.109270,0.093452,0.098255,0.057019
0.106501,0.093237,0.097982,0.056717
0.109791,0.095323,0.099371,0.058719
